DDInter_ID_A,Drug_A,DrugBank_ID_A,DDInter_ID_B,Drug_B,DrugBank_ID_B,severity,PrimeKG_node_A,PrimeKG_node_B,mapping_method_A,mapping_method_B,PrimeKG_known_overlap
DDInter1277,Neomycin,DB00994,DDInter804,Gallium nitrate,DB05260,Major,6130,2899,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1277,Neomycin,DB00994,DDInter870,Human cytomegalovirus immune globulin,DB13886,Major,6130,9929,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1277,Neomycin,DB00994,DDInter895,Hydroxyzine,DB00557,Unknown,6130,2976,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1277,Neomycin,DB00994,DDInter957,Iodipamide,DB04711,Major,6130,3148,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1277,Neomycin,DB00994,DDInter960,Iohexol,DB01362,Major,6130,10400,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1277,Neomycin,DB00994,DDInter961,Iopamidol,DB08947,Major,6130,10401,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter1376,Ozanimod,DB12612,Moderate,3644,3373,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter1396,Paromomycin,DB01421,Moderate,3644,9184,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter1462,Physostigmine,DB00981,Moderate,3644,5956,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter1464,Picosulfuric acid,DB09268,Moderate,3644,9595,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter1676,Siponimod,DB12371,Major,3644,4468,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter1693,Sodium sulfate,DB09472,Moderate,3644,5584,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter1713,Streptomycin,DB01082,Moderate,3644,7373,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter1782,Tetracosactide,DB01284,Moderate,3644,6669,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter1789,Thalidomide,DB01041,Moderate,3644,3389,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter233,Brigatinib,DB12267,Moderate,3644,4466,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter252,Bupropion,DB01156,Major,3644,3327,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter39,Alectinib,DB11363,Moderate,3644,5813,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter448,Crizotinib,DB08865,Moderate,3644,3810,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter622,Edrophonium,DB01010,Moderate,3644,5958,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter66,Amikacin,DB00479,Moderate,3644,9195,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter737,Fingolimod,DB08868,Moderate,3644,4612,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter815,Gentamicin,DB00798,Moderate,3644,5774,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter960,Iohexol,DB01362,Major,3644,10400,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1279,Neostigmine,DB01400,DDInter961,Iopamidol,DB08947,Major,3644,10401,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter1294,Nilutamide,DB00665,Moderate,3743,4055,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter1346,Orciprenaline,DB00816,Moderate,3743,6343,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter1376,Ozanimod,DB12612,Major,3743,3373,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter1464,Picosulfuric acid,DB09268,Major,3743,9595,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter1467,Pimavanserin,DB05316,Moderate,3743,6053,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter1476,Pirbuterol,DB01291,Moderate,3743,5315,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter1610,Rivastigmine,DB00989,Moderate,3743,5957,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter1658,Selpercatinib,DB15685,Major,3743,4535,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter1693,Sodium sulfate,DB09472,Major,3743,5584,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter1866,Trifluoperazine,DB00831,Moderate,3743,3696,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter1921,Vasopressin,DB00067,Moderate,3743,5304,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter1962,Zileuton,DB00744,Moderate,3743,3009,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter210,Binimetinib,DB11967,Moderate,3743,4174,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter212,Bisacodyl,DB09020,Moderate,3743,9140,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter262,Cabozantinib,DB08875,Major,3743,4379,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter307,Castor oil,DB11113,Moderate,3743,8085,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter416,Clotrimazole,DB00257,Major,3743,3867,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter632,Eluxadoline,DB09272,Moderate,3743,5948,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter655,Epirubicin,DB00445,Moderate,3743,3502,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter734,Fidaxomicin,DB08874,Minor,3743,4378,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter737,Fingolimod,DB08868,Major,3743,4612,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter777,Fosamprenavir,DB01319,Major,3743,4286,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter787,Frangula purshiana bark,DB15478,Moderate,3743,9818,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter832,Glycerin,DB09462,Moderate,3743,3495,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter854,Halothane,DB01159,Moderate,3743,3095,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter863,Histamine,DB05381,Moderate,3743,4195,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter881,Hyaluronidase,DB14740,Minor,3743,7017,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter927,Inotuzumab ozogamicin,DB05889,Moderate,3743,5341,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter954,Iodide I-131,DB09293,Moderate,3743,10287,exact normalized-name fallback,exact normalized-name fallback,false
DDInter128,Astemizole,DB00637,DDInter987,Isoprenaline,DB01064,Moderate,3743,4651,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter1285,Nevirapine,DB00238,Major,3239,2921,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter1297,Niraparib,DB11793,Moderate,3239,3544,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter1309,Nizatidine,DB00585,Major,3239,3626,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter1315,Norgestrel,DB09389,Moderate,3239,3609,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter1376,Ozanimod,DB12612,Major,3239,3373,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter1388,Pantoprazole,DB00213,Major,3239,4203,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter1568,Ranitidine,DB00863,Major,3239,3485,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter1683,Sodium bicarbonate,DB01390,Moderate,3239,9071,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter1686,Sodium citrate,DB09154,Moderate,3239,9001,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter1725,Sulfasalazine,DB00795,Moderate,3239,4765,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter1771,Teriflunomide,DB08880,Moderate,3239,4149,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter1939,Vinorelbine,DB00361,Moderate,3239,3875,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter205,Bictegravir,DB11799,Moderate,3239,4447,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter271,Calcium carbonate,DB06724,Moderate,3239,9286,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter416,Clotrimazole,DB00257,Major,3239,3867,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter46,Aliskiren,DB09026,Moderate,3239,4392,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter495,Delafloxacin,DB11943,Moderate,3239,3242,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter508,Desogestrel,DB00304,Moderate,3239,2934,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter519,Dexlansoprazole,DB05351,Major,3239,4332,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter546,Dienogest,DB09123,Moderate,3239,4404,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter58,Aluminum hydroxide,DB06723,Moderate,3239,9158,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter631,Eltrombopag,DB06210,Moderate,3239,4137,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter636,Empagliflozin,DB09038,Moderate,3239,4630,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter655,Epirubicin,DB00445,Moderate,3239,3502,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter676,Esomeprazole,DB00736,Major,3239,4245,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter692,Ethinylestradiol,DB00977,Moderate,3239,3053,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter701,Etonogestrel,DB00294,Moderate,3239,2932,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter712,Famotidine,DB00927,Major,3239,4099,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter734,Fidaxomicin,DB08874,Minor,3239,4378,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter777,Fosamprenavir,DB01319,Major,3239,4286,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter904,Idarubicin,DB01177,Moderate,3239,3932,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter917,Indinavir,DB00224,Major,3239,3722,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1281,Neratinib,DB11828,DDInter973,Irinotecan,DB00762,Moderate,3239,3014,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1282,Nesiritide,DB04899,DDInter1376,Ozanimod,DB12612,Moderate,6173,3373,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1282,Nesiritide,DB04899,DDInter1639,Sapropterin,DB00360,Moderate,6173,3447,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1282,Nesiritide,DB04899,DDInter669,Ertugliflozin,DB11827,Moderate,6173,3238,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1283,Netilmicin,DB00955,DDInter1340,Omeprazole,DB00338,Moderate,9191,3568,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1283,Netilmicin,DB00955,DDInter1355,Oxaliplatin,DB00526,Moderate,9191,3519,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1283,Netilmicin,DB00955,DDInter1678,Sirolimus,DB00877,Major,9191,3758,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1283,Netilmicin,DB00955,DDInter1763,Temsirolimus,DB06287,Major,9191,3795,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1283,Netilmicin,DB00955,DDInter488,Deferasirox,DB01609,Major,9191,4121,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1283,Netilmicin,DB00955,DDInter519,Dexlansoprazole,DB05351,Moderate,9191,4332,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1283,Netilmicin,DB00955,DDInter676,Esomeprazole,DB00736,Moderate,9191,4245,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1283,Netilmicin,DB00955,DDInter692,Ethinylestradiol,DB00977,Moderate,9191,3053,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1283,Netilmicin,DB00955,DDInter704,Everolimus,DB01590,Major,9191,3959,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1283,Netilmicin,DB00955,DDInter706,Exenatide,DB01276,Moderate,9191,3111,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1283,Netilmicin,DB00955,DDInter960,Iohexol,DB01362,Major,9191,10400,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1283,Netilmicin,DB00955,DDInter961,Iopamidol,DB08947,Major,9191,10401,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1284,Netupitant,DB09048,DDInter1510,Praziquantel,DB01058,Moderate,4010,3769,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1284,Netupitant,DB09048,DDInter1515,Prednisone,DB00635,Moderate,4010,2807,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1284,Netupitant,DB09048,DDInter1581,Repaglinide,DB00912,Moderate,4010,3042,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1284,Netupitant,DB09048,DDInter1646,Saxagliptin,DB06335,Moderate,4010,3796,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1284,Netupitant,DB09048,DDInter1699,Somatotropin,DB00052,Moderate,4010,5054,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1284,Netupitant,DB09048,DDInter1700,Somatrem,DB09098,Moderate,4010,5055,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1284,Netupitant,DB09048,DDInter1811,Tinidazole,DB00911,Moderate,4010,4256,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1284,Netupitant,DB09048,DDInter1901,Upadacitinib,DB15091,Moderate,4010,4052,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1284,Netupitant,DB09048,DDInter747,Fludrocortisone,DB00687,Moderate,4010,2810,exact normalized-name fallback,exact normalized-name fallback,false
