Drug_A,DrugBank_ID_A,PrimeKG_node_A,Drug_B,DrugBank_ID_B,PrimeKG_node_B,mapping_method_A,mapping_method_B,source_row_count,unique_description_count,PrimeKG_train_overlap,PrimeKG_known_overlap
Equilin,DB02187,4307,Nepafenac,DB06802,4782,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Nevirapine,DB00238,2921,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Nicorandil,DB09220,6083,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Niflumic acid,DB04552,4626,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Nimesulide,DB04743,4314,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Norfloxacin,DB01059,4105,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Olsalazine,DB01250,6940,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Oxandrolone,DB00621,4560,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Oxaprozin,DB00991,4767,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Oxymetholone,DB06412,3166,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Oxyphenbutazone,DB03585,3139,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Parecoxib,DB08439,4370,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Pefloxacin,DB00487,4084,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Pentobarbital,DB00312,4213,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Phenobarbital,DB01174,3776,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Phenylacetic acid,DB09269,4548,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Phenylbutazone,DB00812,4248,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Phenylbutyric acid,DB06819,4001,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Phenytoin,DB00252,2924,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Physostigmine,DB00981,5956,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Pimecrolimus,DB00337,4215,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Pirfenidone,DB04951,3154,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Piroxicam,DB00554,2974,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Polythiazide,DB01324,3114,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Posaconazole,DB01263,4285,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Primidone,DB00794,4094,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Propacetamol,DB09288,3531,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Pyridostigmine,DB00545,5953,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Quinestrol,DB04575,5159,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Quinethazone,DB01325,5579,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Resveratrol,DB02709,2855,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Rifabutin,DB00615,4235,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Rifampicin,DB01045,3069,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Rifapentine,DB01201,4277,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Rivastigmine,DB00989,5957,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Rosoxacin,DB00817,4096,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Salicylamide,DB08797,9087,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Salicylic acid,DB00936,3045,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Salsalate,DB01399,4769,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Saquinavir,DB01232,3102,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Seratrodast,DB06739,3398,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Sodium bicarbonate,DB01390,9071,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Sparfloxacin,DB01208,4110,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Stanozolol,DB06718,5226,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Stiripentol,DB09118,4014,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Sulfasalazine,DB00795,4765,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Sulindac,DB00605,2987,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Suprofen,DB00870,3035,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Telaprevir,DB05521,3158,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Telithromycin,DB00976,4261,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Tenoxicam,DB00469,4558,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Teriflunomide,DB08880,4149,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Testosterone,DB00624,2991,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Testosterone propionate,DB01420,3125,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Tiaprofenic acid,DB01600,4772,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Tibolone,DB09070,3407,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Tolfenamic acid,DB09216,4410,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Tolmetin,DB00500,2966,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Torasemide,DB00214,2916,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Tranilast,DB07615,4369,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Trichlormethiazide,DB01021,3546,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Trolamine salicylate,DB11079,4788,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Tromethamine,DB03754,8334,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Trovafloxacin,DB00685,4088,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Tubocurarine,DB01199,3640,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Voriconazole,DB00582,3385,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Warfarin,DB00682,2999,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Zaltoprofen,DB06737,3396,exact normalized-name,exact normalized-name,1,1,False,False
Equilin,DB02187,4307,Zileuton,DB00744,3009,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Erythromycin,DB00199,3719,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Fluconazole,DB00196,3718,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Fluvoxamine,DB00176,3856,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Fosamprenavir,DB01319,4286,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Fosaprepitant,DB06717,4361,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Fusidic acid,DB02703,3963,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Idelalisib,DB09054,3816,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Imatinib,DB00619,2990,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Indinavir,DB00224,3722,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Isavuconazonium,DB06636,4356,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Isradipine,DB00270,4209,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Itraconazole,DB01167,3775,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Ivacaftor,DB08820,3183,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Ketoconazole,DB01026,3064,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Lopinavir,DB01601,3129,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Lovastatin,DB00227,2918,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Luliconazole,DB08933,4387,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Lumacaftor,DB09280,3210,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Mifepristone,DB00834,3756,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Mitotane,DB00648,2808,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Nefazodone,DB01149,3929,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Nelfinavir,DB00220,2917,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Netupitant,DB09048,4010,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Nevirapine,DB00238,2921,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Nilotinib,DB04868,3970,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Olaparib,DB09074,3819,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Osimertinib,DB09330,4160,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Palbociclib,DB09073,3195,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Pentobarbital,DB00312,4213,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Phenobarbital,DB01174,3776,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Posaconazole,DB01263,4285,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Primidone,DB00794,4094,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Ranolazine,DB00243,3320,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Rifabutin,DB00615,4235,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Rifampicin,DB01045,3069,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Rifapentine,DB01201,4277,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Rucaparib,DB12332,3840,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Saquinavir,DB01232,3102,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Sildenafil,DB00203,3720,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Simeprevir,DB06290,3165,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Stiripentol,DB09118,4014,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Sulfisoxazole,DB00263,4554,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Telaprevir,DB05521,3158,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Telithromycin,DB00976,4261,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Ticlopidine,DB00208,3554,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Vemurafenib,DB08881,3188,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Venlafaxine,DB00285,3870,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Verapamil,DB00661,2995,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Voriconazole,DB00582,3385,exact normalized-name,exact normalized-name,1,1,False,False
Ergocalciferol,DB00153,3343,Ziprasidone,DB00246,2923,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Etoposide,DB00773,3387,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Ezetimibe,DB00973,4260,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Fluconazole,DB00196,3718,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Fluvastatin,DB01095,3770,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Fosamprenavir,DB01319,4286,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Fosaprepitant,DB06717,4361,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Fusidic acid,DB02703,3963,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Gemfibrozil,DB01241,3107,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Glyburide,DB01016,3063,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Glycerol phenylbutyrate,DB08909,3508,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Histamine,DB05381,4195,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Hydrocortisone,DB00741,2811,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Ibrutinib,DB09053,3194,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Idelalisib,DB09054,3816,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Ifosfamide,DB01181,3391,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Imatinib,DB00619,2990,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Indinavir,DB00224,3722,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Irinotecan,DB00762,3014,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Isavuconazonium,DB06636,4356,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Isoflurophate,DB00677,2997,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Itraconazole,DB01167,3775,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Ivacaftor,DB08820,3183,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Ixazomib,DB09570,4023,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Ketoconazole,DB01026,3064,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Lansoprazole,DB00448,3569,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Lapatinib,DB01259,3783,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Ledipasvir,DB09027,9036,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Levobunolol,DB01210,3938,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Levofloxacin,DB01137,3092,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Linagliptin,DB08882,4381,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Lomitapide,DB08827,4374,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Lomustine,DB01206,3937,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Loratadine,DB00455,3733,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Lovastatin,DB00227,2918,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Luliconazole,DB08933,4387,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Lumacaftor,DB09280,3210,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Mefloquine,DB00358,3484,exact normalized-name,exact normalized-name,1,1,False,False
Ergometrine,DB01253,4281,Mequitazine,DB01071,3922,exact normalized-name,exact normalized-name,1,1,False,False
